"margin","game_seconds_remaining","trailing_timeouts","leading_timeouts","trailing_is_home","trailing_wp","leading_wp"
8,90,1,1,TRUE,0.0667868480086327,0.933213151991367
9,90,1,1,TRUE,0.030139060690999,0.969860939309001
7,120,1,1,TRUE,0.118650615215302,0.881349384784698
8,120,1,1,TRUE,0.0667868480086327,0.933213151991367
9,120,1,1,TRUE,0.0405015200376511,0.959498479962349
7,150,1,1,TRUE,0.123858422040939,0.876141577959061
8,150,1,1,TRUE,0.0676113218069077,0.932388678193092
9,150,1,1,TRUE,0.0571768879890442,0.942823112010956
7,180,1,1,TRUE,0.148349791765213,0.851650208234787
8,180,1,1,TRUE,0.0727381929755211,0.927261807024479
9,180,1,1,TRUE,0.0615647807717323,0.938435219228268
7,210,1,1,TRUE,0.165883779525757,0.834116220474243
8,210,1,1,TRUE,0.0839653760194778,0.916034623980522
9,210,1,1,TRUE,0.0702402666211128,0.929759733378887
7,240,1,1,TRUE,0.16395391523838,0.83604608476162
8,240,1,1,TRUE,0.0870362222194672,0.912963777780533
9,240,1,1,TRUE,0.0693306177854538,0.930669382214546
7,270,1,1,TRUE,0.191435992717743,0.808564007282257
8,270,1,1,TRUE,0.0988240614533424,0.901175938546658
9,270,1,1,TRUE,0.0763691142201424,0.923630885779858
7,300,1,1,TRUE,0.191435992717743,0.808564007282257
8,300,1,1,TRUE,0.109365791082382,0.890634208917618
9,300,1,1,TRUE,0.0763691142201424,0.923630885779858
7,330,1,1,TRUE,0.191435992717743,0.808564007282257
8,330,1,1,TRUE,0.122957408428192,0.877042591571808
9,330,1,1,TRUE,0.0867427214980125,0.913257278501987
7,360,1,1,TRUE,0.191435992717743,0.808564007282257
8,360,1,1,TRUE,0.133350223302841,0.866649776697159
9,360,1,1,TRUE,0.115128993988037,0.884871006011963
7,390,1,1,TRUE,0.19961304962635,0.80038695037365
8,390,1,1,TRUE,0.143373683094978,0.856626316905022
9,390,1,1,TRUE,0.113159574568272,0.886840425431728
7,420,1,1,TRUE,0.204547464847565,0.795452535152435
8,420,1,1,TRUE,0.147173494100571,0.852826505899429
9,420,1,1,TRUE,0.130590885877609,0.869409114122391
7,450,1,1,TRUE,0.204547464847565,0.795452535152435
8,450,1,1,TRUE,0.160069450736046,0.839930549263954
9,450,1,1,TRUE,0.130590885877609,0.869409114122391
7,480,1,1,TRUE,0.204547464847565,0.795452535152435
8,480,1,1,TRUE,0.160069450736046,0.839930549263954
9,480,1,1,TRUE,0.140440538525581,0.859559461474419
7,510,1,1,TRUE,0.201080575585365,0.798919424414635
8,510,1,1,TRUE,0.164219379425049,0.835780620574951
9,510,1,1,TRUE,0.137871861457825,0.862128138542175
7,540,1,1,TRUE,0.201080575585365,0.798919424414635
8,540,1,1,TRUE,0.164219379425049,0.835780620574951
9,540,1,1,TRUE,0.137871861457825,0.862128138542175
7,570,1,1,TRUE,0.209221422672272,0.790778577327728
8,570,1,1,TRUE,0.176667541265488,0.823332458734512
9,570,1,1,TRUE,0.150096207857132,0.849903792142868
7,600,1,1,TRUE,0.209221422672272,0.790778577327728
8,600,1,1,TRUE,0.176667541265488,0.823332458734512
9,600,1,1,TRUE,0.156850010156631,0.843149989843369
7,630,1,1,TRUE,0.209221422672272,0.790778577327728
8,630,1,1,TRUE,0.176667541265488,0.823332458734512
9,630,1,1,TRUE,0.156850010156631,0.843149989843369
7,660,1,1,TRUE,0.209221422672272,0.790778577327728
8,660,1,1,TRUE,0.189710050821304,0.810289949178696
9,660,1,1,TRUE,0.181445106863976,0.818554893136024
7,690,1,1,TRUE,0.209221422672272,0.790778577327728
8,690,1,1,TRUE,0.197504341602325,0.802495658397675
9,690,1,1,TRUE,0.181445106863976,0.818554893136024
7,720,1,1,TRUE,0.209221422672272,0.790778577327728
8,720,1,1,TRUE,0.197504341602325,0.802495658397675
9,720,1,1,TRUE,0.181445106863976,0.818554893136024
7,750,1,1,TRUE,0.209221422672272,0.790778577327728
8,750,1,1,TRUE,0.197504341602325,0.802495658397675
9,750,1,1,TRUE,0.181445106863976,0.818554893136024
7,780,1,1,TRUE,0.203750982880592,0.796249017119408
8,780,1,1,TRUE,0.19595168530941,0.80404831469059
9,780,1,1,TRUE,0.179990381002426,0.820009618997574
7,810,1,1,TRUE,0.208131685853004,0.791868314146996
8,810,1,1,TRUE,0.195092722773552,0.804907277226448
9,810,1,1,TRUE,0.186647325754166,0.813352674245834
7,840,1,1,TRUE,0.221553578972816,0.778446421027184
8,840,1,1,TRUE,0.195092722773552,0.804907277226448
9,840,1,1,TRUE,0.186647325754166,0.813352674245834
7,870,1,1,TRUE,0.221553578972816,0.778446421027184
8,870,1,1,TRUE,0.195092722773552,0.804907277226448
9,870,1,1,TRUE,0.186647325754166,0.813352674245834
7,900,1,1,TRUE,0.245979979634285,0.754020020365715
8,900,1,1,TRUE,0.191419154405594,0.808580845594406
9,900,1,1,TRUE,0.186647325754166,0.813352674245834
7,0,2,1,TRUE,0.0532264336943626,0.946773566305637
8,0,2,1,TRUE,0.0220226533710957,0.977977346628904
9,0,2,1,TRUE,0.0154799316078424,0.984520068392158
7,30,2,1,TRUE,0.0988722592592239,0.901127740740776
8,30,2,1,TRUE,0.0660062283277512,0.933993771672249
9,30,2,1,TRUE,0.0297731216996908,0.970226878300309
7,60,2,1,TRUE,0.107225999236107,0.892774000763893
8,60,2,1,TRUE,0.0718043819069862,0.928195618093014
9,60,2,1,TRUE,0.0324992127716541,0.967500787228346
7,90,2,1,TRUE,0.121240891516209,0.878759108483791
8,90,2,1,TRUE,0.0718043819069862,0.928195618093014
9,90,2,1,TRUE,0.0324992127716541,0.967500787228346
7,120,2,1,TRUE,0.127034142613411,0.872965857386589
8,120,2,1,TRUE,0.0718043819069862,0.928195618093014
9,120,2,1,TRUE,0.0436366349458694,0.95636336505413
7,150,2,1,TRUE,0.132554575800896,0.867445424199104
8,150,2,1,TRUE,0.0726859644055367,0.927314035594463
9,150,2,1,TRUE,0.0615200325846672,0.938479967415333
7,180,2,1,TRUE,0.150210440158844,0.849789559841156
8,180,2,1,TRUE,0.0737325921654701,0.92626740783453
9,180,2,1,TRUE,0.062416709959507,0.937583290040493
7,210,2,1,TRUE,0.167920976877213,0.832079023122787
8,210,2,1,TRUE,0.0850991755723953,0.914900824427605
9,210,2,1,TRUE,0.0712031349539757,0.928796865046024
7,240,2,1,TRUE,0.165972113609314,0.834027886390686
8,240,2,1,TRUE,0.0882074907422066,0.911792509257793
9,240,2,1,TRUE,0.0702819600701332,0.929718039929867
7,270,2,1,TRUE,0.193714112043381,0.806285887956619
8,270,2,1,TRUE,0.100136570632458,0.899863429367542
9,270,2,1,TRUE,0.0774089992046356,0.922591000795364
7,300,2,1,TRUE,0.193714112043381,0.806285887956619
8,300,2,1,TRUE,0.110801078379154,0.889198921620846
9,300,2,1,TRUE,0.0774089992046356,0.922591000795364
7,330,2,1,TRUE,0.193714112043381,0.806285887956619
8,330,2,1,TRUE,0.124546155333519,0.875453844666481
9,330,2,1,TRUE,0.087910421192646,0.912089578807354
7,360,2,1,TRUE,0.193714112043381,0.806285887956619
8,360,2,1,TRUE,0.135052561759949,0.864947438240051
9,360,2,1,TRUE,0.116630025207996,0.883369974792004
7,390,2,1,TRUE,0.201964184641838,0.798035815358162
8,390,2,1,TRUE,0.145182549953461,0.854817450046539
9,390,2,1,TRUE,0.114638261497021,0.885361738502979
7,420,2,1,TRUE,0.206941708922386,0.793058291077614
8,420,2,1,TRUE,0.149021983146667,0.850978016853333
9,420,2,1,TRUE,0.132263377308846,0.867736622691154
7,450,2,1,TRUE,0.206941708922386,0.793058291077614
8,450,2,1,TRUE,0.162049114704132,0.837950885295868
9,450,2,1,TRUE,0.132263377308846,0.867736622691154
7,480,2,1,TRUE,0.206941708922386,0.793058291077614
8,480,2,1,TRUE,0.162049114704132,0.837950885295868
9,480,2,1,TRUE,0.142218545079231,0.857781454920769
7,510,2,1,TRUE,0.203444585204124,0.796555414795876
8,510,2,1,TRUE,0.166240215301514,0.833759784698486
9,510,2,1,TRUE,0.139622628688812,0.860377371311188
7,540,2,1,TRUE,0.203444585204124,0.796555414795876
8,540,2,1,TRUE,0.166240215301514,0.833759784698486
9,540,2,1,TRUE,0.139622628688812,0.860377371311188
7,570,2,1,TRUE,0.211655780673027,0.788344219326973
8,570,2,1,TRUE,0.178808778524399,0.821191221475601
9,570,2,1,TRUE,0.151974841952324,0.848025158047676
7,600,2,1,TRUE,0.211655780673027,0.788344219326973
8,600,2,1,TRUE,0.178808778524399,0.821191221475601
9,600,2,1,TRUE,0.158797383308411,0.841202616691589
7,630,2,1,TRUE,0.211655780673027,0.788344219326973
8,630,2,1,TRUE,0.178808778524399,0.821191221475601
9,630,2,1,TRUE,0.158797383308411,0.841202616691589
7,660,2,1,TRUE,0.211655780673027,0.788344219326973
8,660,2,1,TRUE,0.191972509026527,0.808027490973473
9,660,2,1,TRUE,0.183631345629692,0.816368654370308
7,690,2,1,TRUE,0.211655780673027,0.788344219326973
8,690,2,1,TRUE,0.199836850166321,0.800163149833679
9,690,2,1,TRUE,0.183631345629692,0.816368654370308
7,720,2,1,TRUE,0.211655780673027,0.788344219326973
8,720,2,1,TRUE,0.199836850166321,0.800163149833679
9,720,2,1,TRUE,0.183631345629692,0.816368654370308
7,750,2,1,TRUE,0.211655780673027,0.788344219326973
8,750,2,1,TRUE,0.199836850166321,0.800163149833679
9,750,2,1,TRUE,0.183631345629692,0.816368654370308
7,780,2,1,TRUE,0.206138283014297,0.793861716985703
8,780,2,1,TRUE,0.198270380496979,0.801729619503021
9,780,2,1,TRUE,0.182163000106812,0.817836999893188
7,810,2,1,TRUE,0.210556760430336,0.789443239569664
8,810,2,1,TRUE,0.197403758764267,0.802596241235733
9,810,2,1,TRUE,0.188881769776344,0.811118230223656
7,840,2,1,TRUE,0.224090799689293,0.775909200310707
8,840,2,1,TRUE,0.197403758764267,0.802596241235733
9,840,2,1,TRUE,0.188881769776344,0.811118230223656
7,870,2,1,TRUE,0.224090799689293,0.775909200310707
8,870,2,1,TRUE,0.197403758764267,0.802596241235733
9,870,2,1,TRUE,0.188881769776344,0.811118230223656
7,900,2,1,TRUE,0.248707517981529,0.751292482018471
8,900,2,1,TRUE,0.193697109818459,0.806302890181541
9,900,2,1,TRUE,0.188881769776344,0.811118230223656
7,0,3,1,TRUE,0.0540574863553047,0.945942513644695
8,0,3,1,TRUE,0.0223780199885368,0.977621980011463
9,0,3,1,TRUE,0.0157314166426659,0.984268583357334
7,30,3,1,TRUE,0.100340463221073,0.899659536778927
8,30,3,1,TRUE,0.0670226886868477,0.932977311313152
9,30,3,1,TRUE,0.0302496831864119,0.969750316813588
7,60,3,1,TRUE,0.108803272247314,0.891196727752686
8,60,3,1,TRUE,0.0729031562805176,0.927096843719482
9,60,3,1,TRUE,0.0330179259181023,0.966982074081898
7,90,3,1,TRUE,0.122995920479298,0.877004079520702
8,90,3,1,TRUE,0.0729031562805176,0.927096843719482
9,90,3,1,TRUE,0.0330179259181023,0.966982074081898
7,120,3,1,TRUE,0.128860726952553,0.871139273047447
8,120,3,1,TRUE,0.0729031562805176,0.927096843719482
9,120,3,1,TRUE,0.0443249642848969,0.955675035715103
7,150,3,1,TRUE,0.134448304772377,0.865551695227623
8,150,3,1,TRUE,0.0737971663475037,0.926202833652496
9,150,3,1,TRUE,0.0624720342457294,0.93752796575427
7,180,3,1,TRUE,0.152973785996437,0.847026214003563
8,180,3,1,TRUE,0.0748585015535355,0.925141498446465
9,180,3,1,TRUE,0.0633816421031952,0.936618357896805
7,210,3,1,TRUE,0.170944586396217,0.829055413603783
8,210,3,1,TRUE,0.0863824635744095,0.91361753642559
9,210,3,1,TRUE,0.0722934380173683,0.927706561982632
7,240,3,1,TRUE,0.168967768549919,0.831032231450081
8,240,3,1,TRUE,0.0895330682396889,0.910466931760311
9,240,3,1,TRUE,0.0713592320680618,0.928640767931938
7,270,3,1,TRUE,0.197092160582542,0.802907839417458
8,270,3,1,TRUE,0.101621434092522,0.898378565907478
9,270,3,1,TRUE,0.0785862877964973,0.921413712203503
7,300,3,1,TRUE,0.197092160582542,0.802907839417458
8,300,3,1,TRUE,0.112935818731785,0.887064181268215
9,300,3,1,TRUE,0.0785862877964973,0.921413712203503
7,330,3,1,TRUE,0.197092160582542,0.802907839417458
8,330,3,1,TRUE,0.126907870173454,0.873092129826546
9,330,3,1,TRUE,0.089231975376606,0.910768024623394
7,360,3,1,TRUE,0.197092160582542,0.802907839417458
8,360,3,1,TRUE,0.137582197785378,0.862417802214622
9,360,3,1,TRUE,0.118327304720879,0.881672695279121
7,390,3,1,TRUE,0.205449417233467,0.794550582766533
8,390,3,1,TRUE,0.147869482636452,0.852130517363548
9,390,3,1,TRUE,0.116837196052074,0.883162803947926
7,420,3,1,TRUE,0.210490182042122,0.789509817957878
8,420,3,1,TRUE,0.151767358183861,0.848232641816139
9,420,3,1,TRUE,0.13474890589714,0.86525109410286
7,450,3,1,TRUE,0.210490182042122,0.789509817957878
8,450,3,1,TRUE,0.164987966418266,0.835012033581734
9,450,3,1,TRUE,0.13474890589714,0.86525109410286
7,480,3,1,TRUE,0.210490182042122,0.789509817957878
8,480,3,1,TRUE,0.164987966418266,0.835012033581734
9,480,3,1,TRUE,0.144859924912453,0.855140075087547
7,510,3,1,TRUE,0.206948772072792,0.793051227927208
8,510,3,1,TRUE,0.169239729642868,0.830760270357132
9,510,3,1,TRUE,0.142223790287971,0.857776209712029
7,540,3,1,TRUE,0.206948772072792,0.793051227927208
8,540,3,1,TRUE,0.169239729642868,0.830760270357132
9,540,3,1,TRUE,0.142223790287971,0.857776209712029
7,570,3,1,TRUE,0.215263172984123,0.784736827015877
8,570,3,1,TRUE,0.181985571980476,0.818014428019524
9,570,3,1,TRUE,0.154764741659164,0.845235258340836
7,600,3,1,TRUE,0.215263172984123,0.784736827015877
8,600,3,1,TRUE,0.181985571980476,0.818014428019524
9,600,3,1,TRUE,0.161688640713692,0.838311359286308
7,630,3,1,TRUE,0.215263172984123,0.784736827015877
8,630,3,1,TRUE,0.181985571980476,0.818014428019524
9,630,3,1,TRUE,0.161688640713692,0.838311359286308
7,660,3,1,TRUE,0.215263172984123,0.784736827015877
8,660,3,1,TRUE,0.195327535271645,0.804672464728355
9,660,3,1,TRUE,0.18687430024147,0.81312569975853
7,690,3,1,TRUE,0.215263172984123,0.784736827015877
8,690,3,1,TRUE,0.203294724225998,0.796705275774002
9,690,3,1,TRUE,0.18687430024147,0.81312569975853
7,720,3,1,TRUE,0.215263172984123,0.784736827015877
8,720,3,1,TRUE,0.203294724225998,0.796705275774002
9,720,3,1,TRUE,0.18687430024147,0.81312569975853
7,750,3,1,TRUE,0.215263172984123,0.784736827015877
8,750,3,1,TRUE,0.203294724225998,0.796705275774002
9,750,3,1,TRUE,0.18687430024147,0.81312569975853
7,780,3,1,TRUE,0.211133718490601,0.788866281509399
8,780,3,1,TRUE,0.203123912215233,0.796876087784767
9,780,3,1,TRUE,0.186714053153992,0.813285946846008
7,810,3,1,TRUE,0.215630143880844,0.784369856119156
8,810,3,1,TRUE,0.202241405844688,0.797758594155312
9,810,3,1,TRUE,0.19356095790863,0.80643904209137
7,840,3,1,TRUE,0.229395553469658,0.770604446530342
8,840,3,1,TRUE,0.202241405844688,0.797758594155312
9,840,3,1,TRUE,0.19356095790863,0.80643904209137
7,870,3,1,TRUE,0.229395553469658,0.770604446530342
8,870,3,1,TRUE,0.202241405844688,0.797758594155312
9,870,3,1,TRUE,0.19356095790863,0.80643904209137
7,900,3,1,TRUE,0.254403948783875,0.745596051216125
8,900,3,1,TRUE,0.198466405272484,0.801533594727516
9,900,3,1,TRUE,0.19356095790863,0.80643904209137
7,0,0,2,TRUE,0.0275190398097038,0.972480960190296
8,0,0,2,TRUE,0.0100655406713486,0.989934459328651
9,0,0,2,TRUE,0.00704954843968153,0.992950451560318
7,30,0,2,TRUE,0.0580894164741039,0.941910583525896
8,30,0,2,TRUE,0.0382052138447762,0.961794786155224
9,30,0,2,TRUE,0.0152370622381568,0.984762937761843
7,60,0,2,TRUE,0.0704358965158463,0.929564103484154
8,60,0,2,TRUE,0.0465342439711094,0.953465756028891
9,60,0,2,TRUE,0.0186559781432152,0.981344021856785
7,90,0,2,TRUE,0.0871123373508453,0.912887662649155
8,90,0,2,TRUE,0.0465342439711094,0.953465756028891
9,90,0,2,TRUE,0.0186559781432152,0.981344021856785
7,120,0,2,TRUE,0.0914445146918297,0.90855548530817
8,120,0,2,TRUE,0.0465342439711094,0.953465756028891
9,120,0,2,TRUE,0.0251727811992168,0.974827218800783
7,150,0,2,TRUE,0.0958017110824585,0.904198288917542
8,150,0,2,TRUE,0.0471213199198246,0.952878680080175
9,150,0,2,TRUE,0.0397144109010696,0.96028558909893
7,180,0,2,TRUE,0.115476422011852,0.884523577988148
8,180,0,2,TRUE,0.050779078155756,0.949220921844244
9,180,0,2,TRUE,0.0428230538964272,0.957176946103573
7,210,0,2,TRUE,0.129716828465462,0.870283171534538
8,210,0,2,TRUE,0.0641337409615517,0.935866259038448
9,210,0,2,TRUE,0.0489954128861427,0.951004587113857
7,240,0,2,TRUE,0.128143087029457,0.871856912970543
8,240,0,2,TRUE,0.0665319710969925,0.933468028903008
9,240,0,2,TRUE,0.0483465865254402,0.95165341347456
7,270,0,2,TRUE,0.150704562664032,0.849295437335968
8,270,0,2,TRUE,0.0759466588497162,0.924053341150284
9,270,0,2,TRUE,0.0533769503235817,0.946623049676418
7,300,0,2,TRUE,0.150704562664032,0.849295437335968
8,300,0,2,TRUE,0.0842762291431427,0.915723770856857
9,300,0,2,TRUE,0.0533769503235817,0.946623049676418
7,330,0,2,TRUE,0.150704562664032,0.849295437335968
8,330,0,2,TRUE,0.0950826331973076,0.904917366802692
9,330,0,2,TRUE,0.066302590072155,0.933697409927845
7,360,0,2,TRUE,0.150704562664032,0.849295437335968
8,360,0,2,TRUE,0.103397108614445,0.896602891385555
9,360,0,2,TRUE,0.088849201798439,0.911150798201561
7,390,0,2,TRUE,0.157480657100677,0.842519342899323
8,390,0,2,TRUE,0.111458651721478,0.888541348278522
9,390,0,2,TRUE,0.0872849822044373,0.912715017795563
7,420,0,2,TRUE,0.161583840847015,0.838416159152985
8,420,0,2,TRUE,0.114525735378265,0.885474264621735
9,420,0,2,TRUE,0.101185224950314,0.898814775049686
7,450,0,2,TRUE,0.161583840847015,0.838416159152985
8,450,0,2,TRUE,0.124980241060257,0.875019758939743
9,450,0,2,TRUE,0.101185224950314,0.898814775049686
7,480,0,2,TRUE,0.161583840847015,0.838416159152985
8,480,0,2,TRUE,0.124980241060257,0.875019758939743
9,480,0,2,TRUE,0.109095297753811,0.890904702246189
7,510,0,2,TRUE,0.158699855208397,0.841300144791603
8,510,0,2,TRUE,0.128359481692314,0.871640518307686
9,510,0,2,TRUE,0.107028543949127,0.892971456050873
7,540,0,2,TRUE,0.158699855208397,0.841300144791603
8,540,0,2,TRUE,0.128359481692314,0.871640518307686
9,540,0,2,TRUE,0.107028543949127,0.892971456050873
7,570,0,2,TRUE,0.16548028588295,0.83451971411705
8,570,0,2,TRUE,0.138539955019951,0.861460044980049
9,570,0,2,TRUE,0.116888955235481,0.883111044764519
7,600,0,2,TRUE,0.16548028588295,0.83451971411705
8,600,0,2,TRUE,0.138539955019951,0.861460044980049
9,600,0,2,TRUE,0.122363723814487,0.877636276185513
7,630,0,2,TRUE,0.16548028588295,0.83451971411705
8,630,0,2,TRUE,0.138539955019951,0.861460044980049
9,630,0,2,TRUE,0.122363723814487,0.877636276185513
7,660,0,2,TRUE,0.16548028588295,0.83451971411705
8,660,0,2,TRUE,0.149278029799461,0.850721970200539
9,660,0,2,TRUE,0.142464876174927,0.857535123825073
7,690,0,2,TRUE,0.16548028588295,0.83451971411705
8,690,0,2,TRUE,0.155730441212654,0.844269558787346
9,690,0,2,TRUE,0.142464876174927,0.857535123825073
7,720,0,2,TRUE,0.16548028588295,0.83451971411705
8,720,0,2,TRUE,0.155730441212654,0.844269558787346
9,720,0,2,TRUE,0.142464876174927,0.857535123825073
7,750,0,2,TRUE,0.16548028588295,0.83451971411705
8,750,0,2,TRUE,0.155730441212654,0.844269558787346
9,750,0,2,TRUE,0.142464876174927,0.857535123825073
7,780,0,2,TRUE,0.160920798778534,0.839079201221466
8,780,0,2,TRUE,0.154442980885506,0.845557019114494
9,780,0,2,TRUE,0.141268730163574,0.858731269836426
7,810,0,2,TRUE,0.164570972323418,0.835429027676582
8,810,0,2,TRUE,0.153731182217598,0.846268817782402
9,810,0,2,TRUE,0.146749839186668,0.853250160813332
7,840,0,2,TRUE,0.175807401537895,0.824192598462105
8,840,0,2,TRUE,0.153731182217598,0.846268817782402
9,840,0,2,TRUE,0.146749839186668,0.853250160813332
7,870,0,2,TRUE,0.175807401537895,0.824192598462105
8,870,0,2,TRUE,0.153731182217598,0.846268817782402
9,870,0,2,TRUE,0.146749839186668,0.853250160813332
7,900,0,2,TRUE,0.196463137865067,0.803536862134933
8,900,0,2,TRUE,0.150690615177155,0.849309384822845
9,900,0,2,TRUE,0.146749839186668,0.853250160813332
7,0,1,2,TRUE,0.0398416742682457,0.960158325731754
8,0,1,2,TRUE,0.016349159181118,0.983650840818882
9,0,1,2,TRUE,0.0114722037687898,0.98852779623121
7,30,1,2,TRUE,0.082933634519577,0.917066365480423
8,30,1,2,TRUE,0.0550421327352524,0.944957867264748
9,30,1,2,TRUE,0.0246686358004808,0.975331364199519
7,60,1,2,TRUE,0.0999999493360519,0.900000050663948
8,60,1,2,TRUE,0.0667868480086327,0.933213151991367
9,60,1,2,TRUE,0.030139060690999,0.969860939309001
7,90,1,2,TRUE,0.113190114498138,0.886809885501862
8,90,1,2,TRUE,0.0667868480086327,0.933213151991367
9,90,1,2,TRUE,0.030139060690999,0.969860939309001
7,120,1,2,TRUE,0.118650615215302,0.881349384784698
8,120,1,2,TRUE,0.0667868480086327,0.933213151991367
9,120,1,2,TRUE,0.0405015200376511,0.959498479962349
7,150,1,2,TRUE,0.123858422040939,0.876141577959061
8,150,1,2,TRUE,0.0676113218069077,0.932388678193092
9,150,1,2,TRUE,0.0571768879890442,0.942823112010956
7,180,1,2,TRUE,0.148349791765213,0.851650208234787
8,180,1,2,TRUE,0.0727381929755211,0.927261807024479
9,180,1,2,TRUE,0.0615647807717323,0.938435219228268
7,210,1,2,TRUE,0.165883779525757,0.834116220474243
8,210,1,2,TRUE,0.0839653760194778,0.916034623980522
9,210,1,2,TRUE,0.0702402666211128,0.929759733378887
7,240,1,2,TRUE,0.16395391523838,0.83604608476162
8,240,1,2,TRUE,0.0870362222194672,0.912963777780533
9,240,1,2,TRUE,0.0693306177854538,0.930669382214546
7,270,1,2,TRUE,0.191435992717743,0.808564007282257
8,270,1,2,TRUE,0.0988240614533424,0.901175938546658
9,270,1,2,TRUE,0.0763691142201424,0.923630885779858
7,300,1,2,TRUE,0.191435992717743,0.808564007282257
8,300,1,2,TRUE,0.109365791082382,0.890634208917618
9,300,1,2,TRUE,0.0763691142201424,0.923630885779858
7,330,1,2,TRUE,0.191435992717743,0.808564007282257
8,330,1,2,TRUE,0.122957408428192,0.877042591571808
9,330,1,2,TRUE,0.0867427214980125,0.913257278501987
7,360,1,2,TRUE,0.191435992717743,0.808564007282257
8,360,1,2,TRUE,0.133350223302841,0.866649776697159
9,360,1,2,TRUE,0.115128993988037,0.884871006011963
7,390,1,2,TRUE,0.19961304962635,0.80038695037365
8,390,1,2,TRUE,0.143373683094978,0.856626316905022
9,390,1,2,TRUE,0.113159574568272,0.886840425431728
7,420,1,2,TRUE,0.204547464847565,0.795452535152435
8,420,1,2,TRUE,0.147173494100571,0.852826505899429
9,420,1,2,TRUE,0.130590885877609,0.869409114122391
7,450,1,2,TRUE,0.204547464847565,0.795452535152435
8,450,1,2,TRUE,0.160069450736046,0.839930549263954
9,450,1,2,TRUE,0.130590885877609,0.869409114122391
7,480,1,2,TRUE,0.204547464847565,0.795452535152435
8,480,1,2,TRUE,0.160069450736046,0.839930549263954
9,480,1,2,TRUE,0.140440538525581,0.859559461474419
7,510,1,2,TRUE,0.201080575585365,0.798919424414635
8,510,1,2,TRUE,0.164219379425049,0.835780620574951
9,510,1,2,TRUE,0.137871861457825,0.862128138542175
7,540,1,2,TRUE,0.201080575585365,0.798919424414635
8,540,1,2,TRUE,0.164219379425049,0.835780620574951
9,540,1,2,TRUE,0.137871861457825,0.862128138542175
7,570,1,2,TRUE,0.209221422672272,0.790778577327728
8,570,1,2,TRUE,0.176667541265488,0.823332458734512
9,570,1,2,TRUE,0.150096207857132,0.849903792142868
7,600,1,2,TRUE,0.209221422672272,0.790778577327728
8,600,1,2,TRUE,0.176667541265488,0.823332458734512
9,600,1,2,TRUE,0.156850010156631,0.843149989843369
7,630,1,2,TRUE,0.209221422672272,0.790778577327728
8,630,1,2,TRUE,0.176667541265488,0.823332458734512
9,630,1,2,TRUE,0.156850010156631,0.843149989843369
7,660,1,2,TRUE,0.209221422672272,0.790778577327728
8,660,1,2,TRUE,0.189710050821304,0.810289949178696
9,660,1,2,TRUE,0.181445106863976,0.818554893136024
7,690,1,2,TRUE,0.209221422672272,0.790778577327728
8,690,1,2,TRUE,0.197504341602325,0.802495658397675
9,690,1,2,TRUE,0.181445106863976,0.818554893136024
7,720,1,2,TRUE,0.209221422672272,0.790778577327728
8,720,1,2,TRUE,0.197504341602325,0.802495658397675
9,720,1,2,TRUE,0.181445106863976,0.818554893136024
7,750,1,2,TRUE,0.209221422672272,0.790778577327728
8,750,1,2,TRUE,0.197504341602325,0.802495658397675
9,750,1,2,TRUE,0.181445106863976,0.818554893136024
7,780,1,2,TRUE,0.203750982880592,0.796249017119408
8,780,1,2,TRUE,0.19595168530941,0.80404831469059
9,780,1,2,TRUE,0.179990381002426,0.820009618997574
7,810,1,2,TRUE,0.208131685853004,0.791868314146996
8,810,1,2,TRUE,0.195092722773552,0.804907277226448
9,810,1,2,TRUE,0.186647325754166,0.813352674245834
7,840,1,2,TRUE,0.221553578972816,0.778446421027184
8,840,1,2,TRUE,0.195092722773552,0.804907277226448
9,840,1,2,TRUE,0.186647325754166,0.813352674245834
7,870,1,2,TRUE,0.221553578972816,0.778446421027184
8,870,1,2,TRUE,0.195092722773552,0.804907277226448
9,870,1,2,TRUE,0.186647325754166,0.813352674245834
7,900,1,2,TRUE,0.245979979634285,0.754020020365715
8,900,1,2,TRUE,0.191419154405594,0.808580845594406
9,900,1,2,TRUE,0.186647325754166,0.813352674245834
7,0,2,2,TRUE,0.0532264336943626,0.946773566305637
8,0,2,2,TRUE,0.0220226533710957,0.977977346628904
9,0,2,2,TRUE,0.0154799316078424,0.984520068392158
7,30,2,2,TRUE,0.0988722592592239,0.901127740740776
8,30,2,2,TRUE,0.0660062283277512,0.933993771672249
9,30,2,2,TRUE,0.0297731216996908,0.970226878300309
7,60,2,2,TRUE,0.107225999236107,0.892774000763893
8,60,2,2,TRUE,0.0718043819069862,0.928195618093014
9,60,2,2,TRUE,0.0324992127716541,0.967500787228346
7,90,2,2,TRUE,0.121240891516209,0.878759108483791
8,90,2,2,TRUE,0.0718043819069862,0.928195618093014
9,90,2,2,TRUE,0.0324992127716541,0.967500787228346
7,120,2,2,TRUE,0.127034142613411,0.872965857386589
8,120,2,2,TRUE,0.0718043819069862,0.928195618093014
9,120,2,2,TRUE,0.0436366349458694,0.95636336505413
7,150,2,2,TRUE,0.132554575800896,0.867445424199104
8,150,2,2,TRUE,0.0726859644055367,0.927314035594463
9,150,2,2,TRUE,0.0615200325846672,0.938479967415333
7,180,2,2,TRUE,0.150210440158844,0.849789559841156
8,180,2,2,TRUE,0.0737325921654701,0.92626740783453
9,180,2,2,TRUE,0.062416709959507,0.937583290040493
